city,district,street,place,location,remark,source,link,is_today,title,text,province
临沂,兰山区,,兰山街道,"118.315522,35.089638",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,兰山区,,柳青街道,"118.338762,35.126824",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,兰山区,,银雀山街道,"118.305656,35.050572",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,莒南县,,坪上一村,"119.088382,35.182069",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2518042.html,0,,,山东省
临沂,莒南县,,板泉镇,"118.695698,35.12723",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,莒南县,,坪上镇,"119.077212,35.178308",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,沂南县,,铜井镇,"118.471684,35.606112",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,平邑县,,柏林镇,"117.815081,35,517512",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,河东区,,九曲街道,"118.391753,35.068694",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
济南,槐荫区,,西市场街道经五路283号,"116.978267,36.657025",,鲁网,http://sd.sdnews.com.cn/yw/202002/t20200208_2678433.htm,0,,,山东省
济南,槐荫区,,匡山街道泉城花园,"116.942905,36.678463",,鲁网,http://sd.sdnews.com.cn/yw/202002/t20200208_2678433.htm,0,,,山东省
济南,槐荫区,,美里新居3区,"116.944265,36.694997",,鲁网,http://sd.sdnews.com.cn/yw/202002/t20200208_2678433.htm,0,,,山东省
济南,槐荫区,,锦绣兰庭,"116.912137,36.676665",,鲁网,http://sd.sdnews.com.cn/yw/202002/t20200208_2678433.htm,0,,,山东省
济南,槐荫区,,经十路25336号舜承苑西区,"116.964411,36.648863",,鲁网,http://sd.sdnews.com.cn/yw/202002/t20200208_2678433.htm,0,,,山东省
济南,平阴县,,榆山街道龙山小区,"116.454687,36.276589",,齐鲁晚报,https://mp.weixin.qq.com/s/BTBVokDLUFUBisFVrreTIg,0,,,山东省
济南,历下区,,姚家街道万科城,"117.105765,36.68273",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200209_2517629.html,0,,,山东省
济南,历下区,,甸新东路甸新家园,"117.071714,36.663525",,齐鲁晚报,https://mp.weixin.qq.com/s/-kCKCLdhNG52XnvC4MKkEg,0,,,山东省
济南,历下区,,龙洞街道锦屏家园,"117.12026,36.629776",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
济南,历下区,,利农庄23号,"117.0526,36.67685",,齐鲁晚报,https://mp.weixin.qq.com/s/BTBVokDLUFUBisFVrreTIg,0,,,山东省
济南,历下区,,银座商城燕山店,"117.076539,36.654462",,济南发布,https://mp.weixin.qq.com/s/RYwMrVH1Fae9UFDF6Pzt9w,1,,,山东省
济南,历下区,,趵突泉小区一区,"117.018034,36.658241",,齐鲁晚报,https://mp.weixin.qq.com/s/BTBVokDLUFUBisFVrreTIg,0,,,山东省
济南,历下区,,姚家街道窑头小区,"117.079737,36.65386",,齐鲁晚报,https://mp.weixin.qq.com/s/BTBVokDLUFUBisFVrreTIg,0,,,山东省
济南,市中区,,中海国际社区,"116.981305,36.609531",,齐鲁晚报,https://mp.weixin.qq.com/s/BTBVokDLUFUBisFVrreTIg,0,,,山东省
